angDist,ID,Name  (Counterpart),RA  [hh:mm:ss],DEC  [dd:mm:ss],â [deg],b  [deg],Magnitude Outburst (AB),Mag.  Quies. (AB),d  [kpc],fxpeak [2-10] keV [erg s-1 cm-2],Porb  [h],ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag,BP-RP,Gabs
4.400716,62,MAXI J1813-095,18:13:34,-9:31:59,20.111604800000002,3.94826128,iâ=18.62Â±0.02,iâ>19.7,,7.099999999999999e-10,,273.39125251667,-9.531903384989999,0.009773899999999999,0.007213,99.4,4157753227024059904,273.39123778119,0.4306,-9.531922127949999,0.4588,0.5184,0.6198,0.8364,5.336,-3.27,0.603,-4.217,0.44299999999999995,195,1.5496,261.41,1.031,1.088,95,0.8515,0.125,13,1.079,0,216.201,1.0741100000000001,19.850224,42.477,14.1581,21.268158,268.106,18.677132,1.4369999999999998,2.591026,,,0,,,9.656273391222213e+16,,,,0.006057,0.36189899999999997,0.040668,19.830998,0.005973,220.063,0.016,9.7144,7.2929,-0.0989,4157753227024059904,273.39123778119,-9.531922127949999,3306.83008,1880.63525,5144.64648,5094.00293,3489.45703,7440.01465,10033,2.5910259999999994,7.253164602713465
3.3957230000000003,61,Swift J1658.2-4242,16:58:13,-42:41:56,343.2512784,0.05342834,,,,7.200000000000001e-10,,254.55288705415,-42.69896195368,0.0097719,0.0059497,63.76,5966232529369270784,254.55286656221,0.4254,-42.69897375422,0.2736,0.6719,0.3963,1.6956,4.305,-3.389,0.56,-2.655,0.419,369,1.8548,448.23,1.325,2.267,95,1.2506,0.0829,19,1.069,0,236.729,0.774918,19.751739999999998,34.2871,4.19227,21.500713,296.902,18.566361999999998,1.399,2.934351,,,0,,,,,123906598.0,,0.004497,0.13278199999999998,0.021655,19.727069,0.0044340000000000004,242.17,-0.07200000000000001,9.1514,6.866,0.3792,5966232529369270784,254.55286656221,-42.69897375422,3646.4729,1750.90417,5363.27979,3458.66211,2841.24878,4762.90625,10033,2.934351000000003,6.942375048478578
4.41087,58,IGR J17451-3022,17:45:07,-30:22:43,358.7115137,-0.65799919,Ks=17.4Â±0.2,Ks=17.6Â±0.1,,1.9e-10,â¼6.284Â±0.001,266.27912347117,-30.37738643616,0.0045918999999999995,0.0020359,70.61,4056777725548386816,266.27909867240004,0.1997,-30.377442814709998,0.1505,0.4034,0.2098,1.9225,13.568,-4.814,0.271,-12.685,0.146,355,0.7108,429.58,0.483,1.499,95,1.2163,0.0391,17,1.026,0,695.01,1.18005,18.58239,167.03900000000002,5.197769999999999,19.781494,899.827,17.362497,1.535,2.418997,,,0,,,7.154266279119742e+16,,,,0.003315,0.0339,0.016746,18.566159,0.0033,705.4780000000001,0.14,4.3838,2.4521,0.4936,4056777725548386816,266.27909867240004,-30.377442814709998,3573.70923,2152.98291,6936.46924,2364.69678,1771.85156,2980.63403,10033,2.4189969999999974,5.8167939308693555
0.501324,57,MAXI J1828-249,18:28:58,-25:01:46,8.1151012,-6.5448459,K=17.2Â±0.2,Ks=20.82Â±0.09,,4.5799999999999995e-09,,277.2415543007,-25.02953945164,0.0035866999999999995,0.0026093,63.82,4076998770904777216,277.24155520366,0.2022,-25.029567056429997,0.1744,0.0279,0.2321,0.1201,6.2139999999999995,0.184,0.214,-6.211,0.172,207,0.756,223.45,0.0,0.0,95,1.576,0.051,15,1.036,0,668.078,1.57911,18.625298,222.97099999999998,11.4096,19.467922,532.144,17.932823000000003,1.13,1.535099,,,0,,,7.796277241464485e+16,,,,0.0037649999999999997,0.055628,0.018643,18.623735,0.0037630000000000003,669.041,-0.14400000000000002,3.4184,2.8262,0.2482,4076998770904777216,277.24155520366,-25.029567056429997,6142.31689,4401.89307,8266.13086,5021.8501,3945.74829,6168.104,10033,1.5350989999999989,4.6836369075303494
3.918507,57,MAXI J1828-249,18:28:58,-25:01:46,8.1151012,-6.5448459,K=17.2Â±0.2,Ks=20.82Â±0.09,,4.5799999999999995e-09,,277.24078386649,-25.030182648270003,0.006325,0.0045517,63.43,4076998770976570496,277.24077734508,0.4142,-25.030209980170003,0.3574,1.6311,0.4353,3.7473,6.292000000000001,-1.33,0.37799999999999995,-6.15,0.3,199,0.7468,215.18,0.47,0.295,95,1.5658,0.094,13,1.037,0,327.722,1.48171,19.398602,235.512,11.5362,19.40851,432.54,18.15783,2.0380000000000003,1.250681,,,0,,,7.796277240836406e+16,,,,0.005629,0.053257000000000006,0.023575,19.400271,0.0056359999999999995,327.219,0.797,6.0122,4.9575,0.2589,4076998770976570496,277.24077734508,-25.030209980170003,837.216675,571.442871,1275.34265,6643.55664,5667.86914,7715.40869,10033,1.2506799999999991,9.78441265161679
1.3032,56,Swift J1753.7-2544,17:53:40,-25:45:14,3.6476002999999997,0.10353821,K (not AB)â¼16.5,,,7.090000000000001e-09,,268.41638707936,-25.75362882567,0.0133713,0.008260799999999999,74.3,4067331113050349056,268.41643720888,0.6304,-25.753604457989997,0.4721,5.8295,0.7655,7.6154,11.544,10.158999999999999,0.8170000000000001,5.483,0.525,432,227.2016,104995.44,5.505,3304.0,31,,,18,15.373,0,7447.96,56.5979,16.007275,3712.83,12.4722,16.414279999999998,7532.97,15.05548,1.51,1.3588,,,0,,,7.7092684164266e+16,,181070962.0,,0.008699,0.004592000000000001,0.004213000000000001,16.007275,0.008699,7447.96,0.256,13.065,8.7372,0.2523,4067331113050349056,268.41643720888,-25.753604457989997,183.071915,161.089417,209.28421,176.192276,158.196075,207.552322,10033,1.3587999999999987,9.694166377783095
2.264091,55,Swift J174510.8-262411,17:45:11,-26:24:13,2.1108255000000002,1.40326586,i'â¼17.6,râ>23.1Â±0.5,<7,2.8999999999999998e-08,â¤21,266.29525272111,-26.40396478786,0.0149131,0.0112728,84.95,4067049844217120768,266.29522598571,0.8561,-26.403994293910003,0.7406,-2.0131,1.323,-1.5215,8.55,-5.388,0.932,-6.638999999999999,0.6659999999999999,322,3.1385,451.69,2.1180000000000003,2.8539999999999996,95,1.1201,0.1332,14,1.126,0,169.56599999999997,0.951198,20.114023,,,,,,,,,,0,,,7.631266295256557e+16,,,,0.006684999999999999,,,20.114023,0.006684999999999999,169.56599999999997,,14.8883,11.3055,0.0497,4067049844217120768,266.29522598571,-26.403994293910003,6503.74756,3484.91846,9797.9082,,,,10099,,6.048204620147022
3.130332,55,Swift J174510.8-262411,17:45:11,-26:24:13,2.1108255000000002,1.40326586,i'â¼17.6,râ>23.1Â±0.5,<7,2.8999999999999998e-08,â¤21,266.29542085433997,-26.404398258710003,0.0033756999999999997,0.0026609000000000003,88.14,4067049844217120896,266.29542497178,0.1864,-26.40441283534,0.1638,0.3464,0.2946,1.1758,3.383,0.83,0.21,-3.28,0.158,370,0.2343,398.18,0.284,0.5694,95,1.3285,0.0362,16,1.008,0,765.291,1.35954,18.4778,209.57299999999998,5.44074,19.535201999999998,1048.25,17.196733,1.6440000000000001,2.338469,,,0,,,7.631266295406506e+16,,,,0.003363,0.028325,0.022719,18.462999,0.003348,775.795,0.261,3.375,2.6617,0.0156,4067049844217120896,266.29542497178,-26.40441283534,4883.24463,3093.73193,6964.64111,3505.91895,2247.28003,5316.72949,10033,2.338469,5.034257594227611
3.9547769999999995,55,Swift J174510.8-262411,17:45:11,-26:24:13,2.1108255000000002,1.40326586,i'â¼17.6,râ>23.1Â±0.5,<7,2.8999999999999998e-08,â¤21,266.29547186809,-26.40256135424,0.0156541,0.0102212,110.58,4067049844217166336,266.29548151341,0.9337,-26.402587061270005,0.8076,-3.7988,1.6003,-2.3737,6.102,1.944,0.9620000000000001,-5.784,0.644,305,4.3049,475.9,2.45,6.115,95,1.1412,0.1236,12,1.18,0,224.44099999999997,1.13726,19.809607999999997,,,,,,,,,,0,,,7.631266295461723e+16,,,,0.0061530000000000005,,,19.809607999999997,0.0061530000000000005,224.44099999999997,,15.0889,11.0384,-0.2778,4067049844217166336,266.29548151341,-26.402587061270005,6758.26855,4158.67969,9805.59863,,,,10099,,5.660430774357952
1.5352290000000002,53,MAXI J1305-704,13:06:55,-70:27:05,304.2379729,-7.61898877,iâ=16.61Â±0.05,iâ=20.21Â±0.08,7.5+1.8-1.4,1.0300000000000002e-09,9.5Â±0.1,196.73043852723,-70.45141627167,0.0120314,0.009533400000000001,27.09,5843823766718594560,196.73033374445,0.5191,-70.45141696825,0.4582,-0.4624,0.5742,-0.8053,7.89,-7.888999999999999,0.619,-0.157,0.718,290,0.1051,307.29,1.125,0.5853,95,1.327,0.1346,23,1.003,0,141.566,1.02809,20.309969,54.293,5.553669999999999,21.001682000000002,142.579,19.362759,1.391,1.6389240000000003,,,0,,,,,,,0.008352,0.111096,0.065001,20.306957,0.008331999999999999,141.959,0.10300000000000001,10.1023,11.5579,0.187,5843823766718594560,196.73033374445,-70.45141696825,5313.65088,3208.99463,7814.46582,4248.80811,3810.11279,4950.16797,10033,1.638923000000002,6.683003916047927
