angDist,Name,ref,JName,RA,DEC,Binary Type,Companion,Dist (Kpc),ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag,BP-GP,Gabs,BP-RP
2.889779,J1949+3106,dfc+12,J1949+3106,19:49:29.6374604,+31:06:03.80604,DDGR,CO,7.468,297.37256793907,31.10120486981,0.0043445,0.0034143,167.94,2033684263247409920,297.37256018501,0.1517,31.10118579059,0.1884,0.3395,0.2369,1.433,4.545,-1.494,0.215,-4.293,0.268,419,3.7475,564.5,0.996,3.34,95,1.3466,0.0486,27,1.1320000000000001,0,437.847,0.998294,19.08406,176.918,6.961110000000001,19.719114,413.338,18.207132,1.348,1.511982,,,0,,,1.4532297372515206e+17,,,,0.003704,0.042811,0.020424,19.082801999999997,0.0037020000000000004,438.35400000000004,0.076,3.4602,4.3081,-0.0989,2033684263247409920,297.37256018501,31.10118579059,4405.57959,2785.76807,8215.20117,5105.52588,3525.16626,8228.01953,10033,1.5119819999999997,4.7180384536147955,1.5119819999999997
0.11363599999999999,B1953+29,bbf83,J1955+2908,19:55:27.875316,+29:08:43.43625,DD,He,6.305,298.86611706641,29.145416451990002,0.0026693000000000003,0.0021676,3.08,2028584968839606784,298.86610094842996,0.102,29.145381667240006,0.1372,0.4749,0.1695,2.8013,8.443,-3.167,0.135,-7.827000000000001,0.16699999999999998,444,0.2359,507.15,0.491,1.3880000000000001,95,1.2325,0.0353,25,1.0070000000000001,0,625.026,0.975332,18.697622,80.9995,3.9422099999999998,20.567337,852.6289999999999,17.420996,1.494,3.146341,,,0,,,1.4297298866060507e+17,,,596460157.0,0.003235,0.052916,0.007373,18.672031,0.003214,639.933,-0.009000000000000001,2.1692,2.668,0.0225,2028584968839606784,298.86610094842996,29.145381667240006,2594.24487,1896.64685,3552.66333,3842.91919,2741.31323,6925.58496,10033,3.1463409999999996,4.699196545454498,3.1463409999999996
4.846221,B1953+29,bbf83,J1955+2908,19:55:27.875316,+29:08:43.43625,DD,He,6.305,298.86584099551004,29.144079609400002,0.0032853,0.0028975000000000003,165.6,2028584968841270272,298.86582618332994,0.1356,29.14405924235,0.1754,-0.0045,0.2183,-0.0205,5.428999999999999,-2.911,0.182,-4.583,0.201,454,-0.3737,486.39,0.0,0.0,95,1.2266,0.0451,24,0.987,0,408.254,0.833894,19.16004,69.5137,5.745019999999999,20.733366,531.748,17.933632,1.473,2.799734,,,0,,,1.4297298865796347e+17,,,596460152.0,0.0035369999999999998,0.089775,0.01469,19.137391,0.003508,416.86,0.022000000000000002,2.923,3.2626,-0.0606,2028584968841270272,298.86582618332994,29.14405924235,6045.63428,3799.08789,10869.3877,5504.7959,3679.25781,8834.72852,10033,2.799734000000001,5.161614545454498,2.799734000000001
1.2348649999999999,J1957+2516,lbh+15,J1957+2516,19:57:34.6115,+25:16:02.076,ELL1,UL(?),2.659,299.39393209329,25.267014423449996,0.0014789999999999998,0.0011425,165.35,1834595697110606976,299.39391705058,0.0508,25.26698794301,0.0681,0.3074,0.0995,3.0901,6.6979999999999995,-3.0610000000000004,0.07200000000000001,-5.957999999999999,0.091,681,0.4585,737.84,0.0,0.0,95,1.3729,0.0172,25,1.012,0,1313.17,1.2403600000000001,17.891562,508.30199999999996,8.898760000000001,18.573238,1447.18,16.846592,1.489,1.726646,,,0,,,1.3832299393942096e+17,,,577460386.0,0.00294,0.019211000000000002,0.013503999999999999,17.887237,0.002939,1318.42,0.191,1.167,1.4598,-0.1267,1834595697110606976,299.39391705058,25.26698794301,3435.49829,2459.80835,4970.75732,3156.54834,2467.19922,3878.89648,10033,1.7266459999999988,5.767970313342165,1.7266459999999988
3.22057,J1957+2516,lbh+15,J1957+2516,19:57:34.6115,+25:16:02.076,ELL1,UL(?),2.659,299.39324577027,25.267062445100002,0.0023969,0.0018031,171.93,1834595692810135168,299.39323548653,0.0798,25.267040788400003,0.105,0.4489,0.1597,2.8118,5.303,-2.092,0.11199999999999999,-4.873,0.149,663,1.7375,761.19,0.345,0.9544,31,,,24,1.048,0,753.7339999999999,0.9245049999999999,18.494322,171.668,13.6666,19.751818,935.988,17.31972,1.47,2.432098,,,0,,,1.38322993932991e+17,,,,0.0030600000000000002,0.08648099999999999,0.01231,18.494322,0.0030600000000000002,753.7339999999999,0.073,1.8167,2.3866,-0.0799,1834595692810135168,299.39323548653,25.267040788400003,3291.46362,2327.40332,4664.10889,2897.75708,2311.89111,4187.55811,10033,2.432098,6.370730313342165,2.432098
3.6198900000000003,J2045+3633,bcf+17,J2045+3633,20:45:01.50504,+36:33:01.4033,DDH,CO,5.629,311.25511174417005,36.55076904565,0.0083645,0.0070683000000000005,7.43,1870594154473946496,311.25509738012994,0.3409,36.55075811593,0.3587,-0.056,0.4884,-0.1147,3.576,-2.596,0.444,-2.459,0.523,370,0.2275,389.18,0.0,0.0,95,1.5669,0.1146,24,1.008,0,149.12,0.674987,20.253525,50.189,4.83315,21.087019,130.328,19.460304,1.2109999999999999,1.626715,,,0,,,1.5186311255141152e+17,,,,0.005634,0.104592,0.046507,20.25069,0.0056229999999999995,149.51,-0.075,7.092,8.3445,0.0434,1870594154473946496,311.25509738012994,36.55075811593,5168.8252,3163.81299,7960.27979,4967.06885,4108.08789,6629.44141,10033,1.6267150000000008,6.501368756698991,1.6267150000000008
4.112381,J2052+1219,cck+16,J2052+1219,20:52:47,+12:18,BT,UL,3.923,313.19575011636,12.298860569219999,0.0028826999999999998,0.0017342,59.96,1757928331843909376,313.19572100521,0.1273,12.29879744505,0.1102,0.4289,0.1738,2.4675,15.578,-6.4,0.16,-14.203,0.125,511,0.2408,534.71,0.0,0.0,31,,,17,1.0070000000000001,0,976.743,0.979727,18.212915,497.425,8.320310000000001,18.596724,665.2760000000001,17.69039,1.19,0.906334,,,0,,,1.227531319573091e+17,,,512612571.0,0.002963,0.018374,0.013531999999999999,18.212915,0.002963,976.743,-0.018000000000000002,2.6422,2.0823,0.4177,1757928331843909376,313.19572100521,12.29879744505,2433.56421,1745.03882,3327.08252,4223.48438,3410.06836,5135.09375,10033,0.9063339999999975,5.244823459352318,0.9063339999999975
1.748747,J2053+4650,bcf+17,J2053+4650,20:53:52.62804,+46:50:51.7181,DDH,CO,3.81,313.46967298376,46.8481056818,0.0058632,0.0048083,32.36,2166801586266246784,313.46965923681,0.2104,46.848095767909996,0.234,0.3943,0.2613,1.5091,3.074,-2.115,0.32,-2.231,0.349,377,1.8925,465.4,0.659,0.7034,95,1.2301,0.0671,24,1.069,0,268.374,0.7896479999999999,19.615517,68.3524,3.94746,20.751657,278.593,18.63547,1.2930000000000001,2.116188,,,0,,,1.642131346967084e+17,,,,0.004219,0.062765,0.024463,19.604675,0.004195,271.067,-0.057999999999999996,5.1327,5.5815,0.1776,2166801586266246784,313.46965923681,46.848095767909996,3034.26147,1843.17773,5864.73926,3439.23999,2003.70654,4758.36719,10033,2.116187,6.710892121621903,2.116187
3.391239,J2055+3829,goc+19,J2055+3829,20:55:10.306550,+38:29:30.90571,ELL1,UL,4.588,313.79177004612,38.49171050667,0.0016795000000000002,0.0012305,173.53,1872588458108866432,313.79175109683,0.0568,38.49169320238,0.0735,0.1402,0.0857,1.6352,5.127999999999999,-3.3369999999999997,0.077,-3.8930000000000002,0.10400000000000001,417,0.053,432.02,0.0,0.0,31,,,26,1.001,0,1471.11,1.3447799999999999,17.768253,452.625,5.56251,18.699196,1465.7,16.83278,1.304,1.8664150000000002,,,0,,,1.5419313791767066e+17,,,643450676.0,0.0029289999999999997,0.013632,0.005566,17.768253,0.0029289999999999997,1471.11,-0.013000000000000001,1.2372,1.6746,-0.0706,1872588458108866432,313.79175109683,38.49169320238,5223.4375,4064.20752,6945.91553,4283.04395,3430.8252,5457.07275,10033,1.866416000000001,4.46013595385385,1.866416000000001
1.388665,J2129-0429,hrm+11,J2129-0429,21:29:45.039,-04:29:05.59,ELL1,MS,1.83,322.43769551642004,-4.485270444509999,0.0013160000000000001,0.0008477000000000001,58.38,2672030065446134656,322.43774947867,0.0605,-4.4852251379300005,0.0551,0.4831,0.07,6.9022,15.825,12.104000000000001,0.07400000000000001,10.193999999999999,0.06,336,1.7382,393.63,0.157,1.133,31,,,17,1.067,0,3524.01,14.4,16.819773,1621.94,24.965,17.313456,2695.27,16.17139,1.225,1.1420649999999999,,,0,,,1.0261322437713816e+17,1.2376801898954755e+18,4828859.0,428464649.0,0.005222999999999999,0.016943,0.014237999999999999,16.819773,0.005222999999999999,3524.01,-0.006,1.2056,0.9986,0.3758,2672030065446134656,322.43774947867,-4.4852251379300005,1986.72644,1799.75842,2299.77856,1730.23914,1585.66199,1879.9718,10033,1.1420659999999998,5.507517551347856,1.1420659999999998
